"index";"Company";"TypeName";"Inches";"screen_size";"resolution_width";"resolution_height";"touchscreen";"cpu_brand";"Ram";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"gpu_name";"OpSys";"Weight";"price";"ppi"
1155;"Dell";"Notebook";15.6;"medium";3840;2160;1;"2.30";8;"SSD";256;0;"Nvidia";" GeForce 960M";"windows";8;119916;282
1156;"HP";"Notebook";15.6;"medium";1920;1080;0;"2.50";4;"SSD";256;0;"AMD";" Radeon 520";"windows";4;25515;141
1157;"MSI";"Gaming";17.3;"large";1920;1080;0;"2.80";16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1050 Ti";"windows";16;79536;127
1158;"Lenovo";"Ultrabook";14.0;"medium";1920;1080;0;"2.60";12;"SSD";512;0;"Intel";" HD Graphics 520";"windows";12;122491;157
1159;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;"2.30";8;"Hybrid";1024;0;"AMD";" Radeon R5 M330";"windows";8;42011;141
1160;"HP";"2 in 1 Convertible";13.3;"small";2560;1440;1;"2.60";8;"SSD";512;0;"Intel";" HD Graphics 520";"windows";8;108744;221
1161;"Lenovo";"Ultrabook";14.0;"medium";1920;1080;0;"2.60";8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";8;79867;157
1162;"MSI";"Gaming";14.0;"medium";1920;1080;0;"2.60";16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 970M";"windows";16;94252;157
1163;"HP";"Gaming";15.6;"medium";1920;1080;0;"2.80";8;"HDD";1024;0;"Nvidia";" GeForce GTX 1050";"windows";8;47899;141
1164;"Lenovo";"Notebook";15.6;"medium";1366;768;0;"2.00";8;"HDD";1024;0;"Intel";" HD Graphics 520";"windows";8;24456;100
1165;"HP";"Notebook";15.6;"medium";1366;768;0;"2.30";4;"HDD";500;0;"Intel";" HD Graphics 520";"N/A";4;25414;100
1166;"Dell";"Gaming";15.6;"medium";3840;2160;0;"2.80";8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 1050 Ti";"windows";8;79813;282
1167;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;"2.50";8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";8;74059;141
1168;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;"2.00";4;"HDD";1024;0;"Nvidia";" GeForce 920MX ";"windows";4;24935;141
1169;"HP";"Notebook";14.0;"medium";1366;768;0;"1.60";2;"Flash Storage";32;0;"Intel";" HD Graphics 400";"windows";2;13267;112
1170;"MSI";"Gaming";15.6;"medium";1920;1080;0;"2.70";8;"HDD";1024;0;"Nvidia";" GeForce GTX 1050";"windows";8;44702;141
1171;"HP";"Notebook";15.6;"medium";1920;1080;0;"2.50";8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";8;36177;141
1172;"HP";"Notebook";15.6;"medium";1920;1080;0;"1.80";16;"SSD";512;0;"Intel";" UHD Graphics 620";"windows";16;61752;141
1174;"Lenovo";"Notebook";15.6;"medium";1366;768;0;"2.30";4;"HDD";500;0;"Intel";" HD Graphics 520";"N/A";4;21205;100
1175;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;"2.70";8;"HDD";1024;0;"Nvidia";" GeForce 940MX";"N/A";8;37776;141
1176;"Asus";"Notebook";14.0;"medium";1920;1080;0;"2.40";4;"SSD";256;0;"Intel";" HD Graphics 620";"windows";4;40972;157
1177;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;"2.50";4;"Hybrid";1024;0;"Intel";" HD Graphics 520";"windows";4;43956;141
1178;"Lenovo";"Gaming";15.6;"medium";1920;1080;0;"2.60";16;"SSD";512;0;"Nvidia";" GeForce GTX 960";"windows";16;69530;141
1179;"MSI";"Gaming";15.6;"medium";1920;1080;0;"2.60";16;"Hybrid";128;1024;"Nvidia";" GeForce GTX 970M";"windows";16;114732;141
1180;"HP";"Notebook";15.6;"medium";1366;768;0;"2.30";4;"HDD";500;0;"Intel";" HD Graphics 520";"windows";4;34632;100
1181;"Lenovo";"2 in 1 Convertible";14.0;"medium";2560;1440;1;"2.30";8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";8;87219;210
1182;"Lenovo";"Ultrabook";15.6;"medium";1920;1080;0;"2.70";6;"SSD";256;0;"Nvidia";" GeForce 920M";"windows";6;44276;141
1183;"Dell";"Notebook";15.6;"medium";1920;1080;0;"2.70";8;"SSD";256;0;"Nvidia";" GeForce GT 940MX";"linux";8;47686;141
1184;"Acer";"Notebook";15.6;"medium";1366;768;0;"2.00";4;"HDD";500;0;"Intel";" HD Graphics 500";"windows";4;17742;100
1185;"HP";"Notebook";15.6;"medium";1920;1080;0;"2.60";6;"HDD";1024;0;"Nvidia";" GeForce GTX 960M";"windows";6;42571;141
1186;"Asus";"Gaming";15.6;"medium";1920;1080;0;"2.60";8;"Hybrid";256;1024;"Nvidia";" GeForce GTX 960M";"windows";8;48432;141
1187;"Dell";"2 in 1 Convertible";15.6;"medium";1920;1080;1;"2.70";16;"SSD";512;0;"Intel";" HD Graphics 620";"windows";16;62817;141
1188;"Acer";"Notebook";15.6;"medium";1920;1080;0;"2.50";4;"SSD";256;0;"Nvidia";" GeForce 940MX";"windows";4;36816;141
1189;"Dell";"Ultrabook";13.3;"small";3200;1800;1;"2.40";8;"SSD";256;0;"Intel";" HD Graphics 520";"linux";8;58555;276
1190;"Acer";"Gaming";17.3;"large";1920;1080;0;"2.80";16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1070";"windows";16;138475;127
1191;"Lenovo";"Gaming";15.6;"medium";1920;1080;0;"2.50";8;"HDD";1024;0;"Nvidia";" GeForce GTX 1050";"windows";8;43636;141
1192;"Samsung";"2 in 1 Convertible";12.3;"small";2400;1600;1;"2.00";4;"Flash Storage";32;0;"ARM";" Mali T860 MP4";"others";4;35112;235
1193;"HP";"Notebook";15.6;"medium";1366;768;0;"2.50";4;"HDD";500;0;"Intel";" HD Graphics 620";"windows";4;25841;100
1194;"Apple";"Ultrabook";12.0;"small";2304;1440;0;"1.10";8;"Flash Storage";256;0;"Intel";" HD Graphics 5300";"macos";8;61965;226
1195;"Dell";"2 in 1 Convertible";13.3;"small";1920;1080;1;"2.50";8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";8;63883;166
1196;"HP";"Notebook";15.6;"medium";1920;1080;0;"2.80";12;"Hybrid";128;1024;"Nvidia";" GeForce GTX 1050";"windows";12;70703;141
1197;"Lenovo";"Notebook";15.6;"medium";1366;768;0;"2.00";4;"HDD";1024;0;"AMD";" Radeon R5 M430";"N/A";4;19607;100
1198;"Asus";"Gaming";17.3;"large";1920;1080;0;"2.60";16;"Hybrid";512;1024;"Nvidia";" GeForce GTX 980M";"windows";16;114552;127
1199;"Acer";"Notebook";15.6;"medium";1366;768;0;"2.00";4;"HDD";1024;0;"Intel";" HD Graphics 500";"linux";4;14492;100
1200;"MSI";"Gaming";17.3;"large";1920;1080;0;"2.80";16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1060";"windows";16;109165;127
1201;"Dell";"Notebook";15.6;"medium";1366;768;0;"2.00";4;"SSD";128;0;"AMD";" Radeon R7 M440";"windows";4;26587;100
0;"Lenovo";"Notebook";15.6;"medium";1366;768;0;"1.60";8;"HDD";500;0;"Intel";" UHD Graphics 620";"N/A";8;52161;100
1204;"Dell";"Ultrabook";13.3;"small";3200;1800;1;"2.70";16;"SSD";512;0;"Intel";" HD Graphics 620";"windows";16;142790;276
1205;"Asus";"Gaming";15.6;"medium";1920;1080;0;"2.60";8;"HDD";1024;0;"Nvidia";" GeForce GTX 1060";"windows";8;62284;141
1206;"Dell";"Notebook";15.6;"medium";1920;1080;0;"2.50";8;"SSD";256;0;"AMD";" Radeon R7 M445";"windows";8;47366;141
1207;"HP";"Notebook";15.6;"medium";1366;768;0;"2.50";8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";8;30849;100
1208;"Lenovo";"Notebook";15.6;"medium";1366;768;0;"2.20";4;"HDD";500;0;"AMD";" Radeon R2 Graphics";"windows";4;15931;100
1209;"Acer";"Notebook";17.3;"large";1600;900;0;"2.00";8;"HDD";1024;0;"Nvidia";" GeForce 940MX";"windows";8;33513;106
1210;"Asus";"Gaming";15.6;"medium";1920;1080;0;"2.80";16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1070";"windows";16;130483;141
1211;"Apple";"Ultrabook";12.0;"small";2304;1440;0;"1.20";8;"Flash Storage";512;0;"Intel";" HD Graphics 515";"macos";8;68145;226
1212;"Asus";"Notebook";15.6;"medium";1920;1080;0;"2.80";16;"Hybrid";128;1024;"Nvidia";" GeForce GTX 1060";"windows";16;93187;141
1213;"MSI";"Gaming";17.3;"large";1920;1080;0;"2.60";16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1060";"windows";16;103842;127
1214;"Dell";"2 in 1 Convertible";15.6;"medium";1920;1080;1;"2.50";8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";8;53227;141
1215;"Asus";"Gaming";17.3;"large";1920;1080;0;"2.80";16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1060";"windows";16;103843;127
1216;"Acer";"Netbook";11.6;"small";1366;768;0;"1.50";2;"SSD";32;0;"Intel";" HD Graphics";"others";2;9271;135
1217;"Acer";"Notebook";17.3;"large";1600;900;0;"2.00";4;"HDD";1024;0;"Nvidia";" GeForce 940MX";"windows";4;31861;106
1218;"Lenovo";"Notebook";17.3;"large";1600;900;0;"2.50";8;"HDD";1024;0;"Intel";" HD Graphics 620";"N/A";8;28718;106
1219;"Lenovo";"Gaming";15.6;"medium";1920;1080;0;"2.60";8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 960<U+039C>";"windows";8;67772;141
1220;"Acer";"2 in 1 Convertible";14.0;"medium";1920;1080;1;"1.30";8;"SSD";256;0;"Intel";" HD Graphics 615";"windows";8;61219;157
1221;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;"2.60";8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";8;81465;141
1222;"MSI";"Gaming";15.6;"medium";1920;1080;0;"2.60";8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 1060";"windows";8;78647;141
1223;"HP";"Notebook";15.6;"medium";1920;1080;0;"2.70";6;"HDD";1024;0;"AMD";" Radeon 530";"windows";6;28185;141
1224;"Dell";"Ultrabook";12.5;"small";1920;1080;1;"2.40";8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";8;91288;176
1225;"Dell";"2 in 1 Convertible";15.0;"medium";1920;1080;1;"2.40";4;"HDD";500;0;"Intel";" HD Graphics 620";"windows";4;27120;147
1226;"Asus";"Notebook";15.6;"medium";1366;768;0;"1.60";4;"HDD";1024;0;"Intel";" HD Graphics 405";"windows";4;16464;100
1227;"Dell";"Ultrabook";13.3;"small";3200;1800;1;"2.70";8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";8;78695;276
1228;"Dell";"Notebook";15.6;"medium";1366;768;0;"2.50";4;"HDD";1024;0;"Intel";" HD Graphics 520";"linux";4;27805;100
1229;"Lenovo";"Gaming";15.6;"medium";1920;1080;1;"2.60";16;"Hybrid";128;1024;"Nvidia";" GeForce GTX 960M";"windows";16;54825;141
1230;"MSI";"Gaming";15.6;"medium";1920;1080;0;"2.80";8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 1050";"windows";8;61219;141
1231;"Lenovo";"Netbook";12.5;"small";1920;1080;1;"2.50";16;"SSD";512;0;"Intel";" HD Graphics 520";"windows";16;87912;176
1232;"Razer";"Gaming";14.0;"medium";1920;1080;0;"2.80";16;"SSD";1024;0;"Nvidia";" GeForce GTX 1060";"windows";16;186427;157
1233;"Dell";"Notebook";15.6;"medium";1366;768;1;"2.40";8;"HDD";1024;0;"Intel";" HD Graphics 620";"windows";8;24989;100
1234;"MSI";"Gaming";17.3;"large";1920;1080;0;"2.80";16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1060";"windows";16;85141;127
1235;"Apple";"Ultrabook";11.6;"small";1366;768;0;"1.60";4;"Flash Storage";256;0;"Intel";" HD Graphics 6000";"macos";4;51096;135
1236;"HP";"Notebook";15.6;"medium";1920;1080;0;"2.00";4;"HDD";1024;0;"Intel";" HD Graphics 520";"windows";4;25468;141
1237;"HP";"Ultrabook";14.0;"medium";2560;1440;0;"2.50";8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";8;117120;210
1238;"Dell";"Notebook";15.6;"medium";1366;768;0;"2.30";4;"HDD";500;0;"Intel";" HD Graphics 520";"windows";4;39267;100
1239;"MSI";"Gaming";15.6;"medium";1920;1080;0;"2.60";8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 960M";"windows";8;62284;141
1240;"Lenovo";"Notebook";13.3;"small";1920;1080;0;"2.70";16;"SSD";512;0;"Intel";" HD Graphics 620";"windows";16;79867;166
1241;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;"3.60";6;"SSD";256;0;"AMD";" Radeon 530";"windows";6;31839;141
1242;"Asus";"Ultrabook";13.3;"small";1920;1080;0;"2.50";8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";8;68198;166
1243;"Acer";"Notebook";15.6;"medium";1366;768;0;"2.00";4;"HDD";500;0;"Intel";" HD Graphics 520";"linux";4;19277;100
1244;"Dell";"2 in 1 Convertible";17.3;"large";1920;1080;1;"2.70";16;"SSD";512;0;"Nvidia";" GeForce 940MX";"windows";16;95851;127
0;"HP";"Notebook";14.0;"medium";1920;1080;0;"1.60";8;"SSD";256;0;"Intel";" UHD Graphics 620";"windows";8;52161;157
1247;"Dell";"Notebook";14.0;"medium";1366;768;0;"2.50";4;"HDD";500;0;"Intel";" HD Graphics 620";"windows";4;46620;112
1248;"Asus";"Gaming";15.6;"medium";1920;1080;0;"2.60";16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1070";"windows";16;123876;141
1249;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;"2.50";8;"SSD";256;0;"Intel";" HD Graphics 620";"N/A";8;30529;141
1250;"Dell";"2 in 1 Convertible";13.3;"small";3200;1800;1;"1.20";8;"SSD";256;0;"Intel";" HD Graphics 615";"windows";8;96597;276
1251;"Dell";"Notebook";15.6;"medium";1366;768;0;"1.60";4;"HDD";500;0;"Intel";" HD Graphics";"linux";4;17263;100
1252;"HP";"Notebook";15.6;"medium";1366;768;0;"2.50";4;"HDD";500;0;"AMD";" Radeon R4 Graphics";"windows";4;21259;100
1253;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;"2.30";6;"SSD";128;0;"Nvidia";" GeForce 920MX";"windows";6;30316;141
1254;"Lenovo";"Notebook";14.0;"medium";1920;1080;0;"2.30";8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";8;57116;157
1255;"Dell";"Notebook";15.6;"medium";1366;768;0;"1.60";4;"HDD";500;0;"Intel";" HD Graphics";"windows";4;23656;100
1256;"Asus";"Notebook";15.6;"medium";1366;768;0;"1.10";4;"HDD";1024;0;"Intel";" HD Graphics 500";"windows";4;18062;100
1257;"Asus";"Gaming";17.3;"large";1920;1080;0;"2.60";16;"Hybrid";128;1024;"Nvidia";" GeForce GTX 970M";"windows";16;101232;127
1258;"Dell";"Notebook";15.6;"medium";1366;768;0;"2.00";4;"HDD";500;0;"Intel";" HD Graphics 520";"windows";4;26107;100
1259;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;"2.50";8;"Hybrid";1024;0;"AMD";" Radeon R5 M330";"windows";8;47686;141
1260;"MSI";"Gaming";15.6;"medium";1920;1080;0;"2.60";8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 960M";"windows";8;65481;141
1261;"Lenovo";"2 in 1 Convertible";14.0;"medium";1920;1080;1;"2.30";4;"SSD";128;0;"Intel";" HD Graphics 520";"windows";4;44383;157
1289;"Asus";"Notebook";15.6;"medium";1366;768;0;"1.60";4;"HDD";500;0;"Intel";" HD Graphics";"windows";4;19660;100
1290;"Asus";"Ultrabook";13.3;"small";1920;1080;0;"0.90";8;"SSD";512;0;"Intel";" HD Graphics 515";"windows";8;38841;166
1291;"Dell";"Notebook";15.6;"medium";1366;768;0;"2.40";6;"HDD";1024;0;"Intel";" HD Graphics 620";"windows";6;24456;100
1292;"Acer";"Notebook";15.6;"medium";1366;768;0;"1.60";4;"HDD";500;0;"Intel";" HD Graphics 400";"linux";4;15398;100
1293;"Dell";"Notebook";15.6;"medium";1366;768;0;"1.60";2;"HDD";500;0;"Intel";" HD Graphics";"windows";2;20193;100
1294;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;"2.60";8;"HDD";1024;0;"Nvidia";" GeForce GTX 960M";"windows";8;47899;141
1295;"HP";"Notebook";15.6;"medium";1920;1080;0;"2.90";6;"Hybrid";1024;0;"AMD";" Radeon R7 M440";"windows";6;29303;141
1296;"Dell";"Notebook";15.6;"medium";1366;768;0;"2.70";8;"HDD";1024;0;"AMD";" Radeon R5 M430";"linux";8;42943;100
1297;"HP";"Netbook";11.6;"small";1366;768;0;"1.60";2;"Flash Storage";32;0;"Intel";" HD Graphics 400";"windows";2;11136;135
1298;"Asus";"Notebook";15.6;"medium";1366;768;0;"2.50";4;"HDD";500;0;"Nvidia";" GeForce 920M";"windows";4;38379;100
1299;"Lenovo";"2 in 1 Convertible";14.0;"medium";1920;1080;1;"2.50";4;"SSD";128;0;"Intel";" HD Graphics 520";"windows";4;33993;157
1300;"Lenovo";"2 in 1 Convertible";13.3;"small";3200;1800;1;"2.50";16;"SSD";512;0;"Intel";" HD Graphics 520";"windows";16;79867;276
1301;"Lenovo";"Notebook";14.0;"medium";1366;768;0;"1.60";2;"Flash Storage";64;0;"Intel";" HD Graphics";"windows";2;12201;112
1302;"HP";"Notebook";15.6;"medium";1366;768;0;"2.50";6;"HDD";1024;0;"AMD";" Radeon R5 M330";"windows";6;40706;100
0;"Asus";"Notebook";15.6;"medium";1366;768;0;"1.60";8;"HDD";500;0;"Intel";" UHD Graphics 620";"windows";8;52161;100
